[2026-07-23 00:00:52] [FLIP] [Tier 2] Ancient Infernal Crimson Helmet     | Cost: 289,999,999  | Profit: 30,196,643  | Sales/Day: 6    
[2026-07-23 15:22:42] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 1,000,000    | Profit: 4,232,621   | Sales/Day: 139  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Taurus Helmet                       | Cost: 3,500,000    | Profit: 1,987,622   | Sales/Day: 122  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Wise Zombie Soldier Helmet          | Cost: 200,000      | Profit: 5,002,623   | Sales/Day: 135  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Slug Boots                          | Cost: 400,000      | Profit: 4,817,620   | Sales/Day: 150  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 1,550,000    | Profit: 3,682,621   | Sales/Day: 139  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Rooted Peony Necklace               | Cost: 5,000,000    | Profit: 6,319,993   | Sales/Day: 158  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Fine Machine Gun Shortbow           | Cost: 10,000,000   | Profit: 8,152,018   | Sales/Day: 254  
[2026-07-23 15:22:42] [FLIP] [Tier 4] Snowy Thunderbolt Necklace          | Cost: 9,500,000    | Profit: 4,037,618   | Sales/Day: 68   
[2026-07-23 15:22:42] [FLIP] [Tier 5] Wise Skeleton Master Leggings       | Cost: 500,000      | Profit: 4,747,623   | Sales/Day: 117  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Heavy Zombie Soldier Chestplate     | Cost: 500,000      | Profit: 4,709,623   | Sales/Day: 139  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Legendary Earthen Blade             | Cost: 1,000,000    | Profit: 4,320,022   | Sales/Day: 153  
[2026-07-23 15:22:42] [FLIP] [Tier 3] Withered Pyrochaos Dagger           | Cost: 55,000,000   | Profit: 7,352,243   | Sales/Day: 15   
[2026-07-23 15:22:42] [FLIP] [Tier 5] Heroic Zombie Soldier Cutlass       | Cost: 500,000      | Profit: 4,787,019   | Sales/Day: 186  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Slug Boots                          | Cost: 400,000      | Profit: 4,817,620   | Sales/Day: 150  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Fast Conjuring                      | Cost: 500,000      | Profit: 4,822,022   | Sales/Day: 159  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Epic Zombie Soldier Cutlass         | Cost: 100,000      | Profit: 5,187,019   | Sales/Day: 186  
[2026-07-23 15:22:42] [FLIP] [Tier 1] ✿ Spiked Thermodynamic Boots        | Cost: 71,000,000   | Profit: 7,669,376   | Sales/Day: 1    
[2026-07-23 15:22:42] [FLIP] [Tier 5] Slug Boots                          | Cost: 400,000      | Profit: 4,817,620   | Sales/Day: 150  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Slug Boots                          | Cost: 400,000      | Profit: 4,817,620   | Sales/Day: 150  
[2026-07-23 15:22:42] [FLIP] [Tier 1] Absolutely Perfect Boots - Tier XII | Cost: 25,000,000   | Profit: 8,723,176   | Sales/Day: 2    
[2026-07-23 15:22:42] [FLIP] [Tier 5] Goblin Chestplate                   | Cost: 1,500,000    | Profit: 3,699,968   | Sales/Day: 197  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 2,000,000    | Profit: 3,232,621   | Sales/Day: 139  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Moogma Leggings                     | Cost: 2,000,000    | Profit: 3,232,621   | Sales/Day: 139  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Rabbit Hat                          | Cost: 2,499,999    | Profit: 2,757,624   | Sales/Day: 191  
[2026-07-23 15:22:42] [FLIP] [Tier 3] Suspicious Pyrochaos Dagger         | Cost: 45,999,000   | Profit: 9,329,419   | Sales/Day: 15   
[2026-07-23 15:22:42] [FLIP] [Tier 5] Blade of the Volcano                | Cost: 3,000,000    | Profit: 2,430,623   | Sales/Day: 209  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Blade of the Volcano                | Cost: 3,000,000    | Profit: 2,430,623   | Sales/Day: 209  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Rabbit Hat                          | Cost: 4,000,000    | Profit: 1,257,623   | Sales/Day: 191  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Light Skeleton Master Boots         | Cost: 1,100,000    | Profit: 4,147,622   | Sales/Day: 116  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Titanic Skeleton Master Leggings    | Cost: 798,000      | Profit: 4,449,623   | Sales/Day: 117  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Wise Sniper Helmet                  | Cost: 598,000      | Profit: 4,700,734   | Sales/Day: 156  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Goblin Helmet                       | Cost: 2,500,000    | Profit: 2,693,623   | Sales/Day: 199  
[2026-07-23 15:22:42] [FLIP] [Tier 4] Wise Zombie Knight Helmet           | Cost: 3,000,000    | Profit: 2,267,623   | Sales/Day: 97   
[2026-07-23 15:22:42] [FLIP] [Tier 4] Light Zombie Knight Leggings        | Cost: 3,000,000    | Profit: 2,262,623   | Sales/Day: 98   
[2026-07-23 15:22:42] [FLIP] [Tier 3] Fabled Deathripper Dagger           | Cost: 68,000,000   | Profit: 10,001,750  | Sales/Day: 16   
[2026-07-23 15:22:42] [FLIP] [Tier 5] Mythic Skeleton Master Chestplate   | Cost: 3,000,000    | Profit: 2,287,623   | Sales/Day: 338  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Fine Soulstealer Bow                | Cost: 1,000,000    | Profit: 4,202,622   | Sales/Day: 175  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Flaming Chestplate                  | Cost: 2,500,000    | Profit: 2,814,623   | Sales/Day: 116  
[2026-07-23 15:22:42] [FLIP] [Tier 3] Fabled Deathripper Dagger           | Cost: 62,000,000   | Profit: 6,826,284   | Sales/Day: 16   
[2026-07-23 15:22:42] [FLIP] [Tier 5] Rabbit Hat                          | Cost: 2,999,666    | Profit: 2,257,957   | Sales/Day: 191  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Rabbit Hat                          | Cost: 3,333,333    | Profit: 1,924,290   | Sales/Day: 191  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Goblin Chestplate                   | Cost: 1,999,999    | Profit: 3,199,969   | Sales/Day: 197  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Blade of the Volcano                | Cost: 1,499,999    | Profit: 3,930,624   | Sales/Day: 209  
[2026-07-23 15:22:42] [FLIP] [Tier 3] Ancient Berserker Chestplate ✪✪✪✪✪  | Cost: 28,000,000   | Profit: 6,935,345   | Sales/Day: 12   
[2026-07-23 15:22:42] [FLIP] [Tier 5] Clean Skeleton Soldier Chestplate   | Cost: 2,000,000    | Profit: 3,222,621   | Sales/Day: 142  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Smart Zombie Soldier Chestplate     | Cost: 2,000,000    | Profit: 3,209,623   | Sales/Day: 139  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Goblin Helmet                       | Cost: 1,490,000    | Profit: 3,703,623   | Sales/Day: 199  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Miner Helmet                        | Cost: 4,000,000    | Profit: 1,277,623   | Sales/Day: 187  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Legendary Zombie Commander Whip     | Cost: 3,000,000    | Profit: 2,381,022   | Sales/Day: 130  
[2026-07-23 15:22:42] [FLIP] [Tier 4] Clean Skeletor Helmet               | Cost: 1,000,000    | Profit: 4,235,623   | Sales/Day: 100  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Heavy Skeleton Soldier Chestplate   | Cost: 2,300,000    | Profit: 2,922,621   | Sales/Day: 142  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Slug Boots                          | Cost: 3,000,000    | Profit: 2,217,620   | Sales/Day: 150  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Titanic Skeleton Soldier Chestplate | Cost: 4,000,000    | Profit: 1,222,621   | Sales/Day: 142  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Hasty Sniper Bow                    | Cost: 3,000,000    | Profit: 2,437,623   | Sales/Day: 109  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Slug Boots                          | Cost: 2,000,000    | Profit: 3,217,620   | Sales/Day: 150  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Flaming Chestplate                  | Cost: 3,000,000    | Profit: 2,314,623   | Sales/Day: 116  
[2026-07-23 15:22:42] [FLIP] [Tier 4] Fierce Zombie Lord Boots            | Cost: 1,950,000    | Profit: 3,937,623   | Sales/Day: 43   
[2026-07-23 15:22:42] [FLIP] [Tier 3] Suspicious Pyrochaos Dagger         | Cost: 49,000,000   | Profit: 5,920,708   | Sales/Day: 15   
[2026-07-23 15:22:42] [FLIP] [Tier 5] Fair Zombie Soldier Cutlass         | Cost: 500,000      | Profit: 4,787,019   | Sales/Day: 186  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Fine Soulstealer Bow                | Cost: 1,000,000    | Profit: 4,202,622   | Sales/Day: 175  
[2026-07-23 15:22:42] [FLIP] [Tier 5] Ghostly Boots                       | Cost: 1,900,000    | Profit: 3,587,623   | Sales/Day: 161  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Necrotic Sorrow Chestplate          | Cost: 8,799,998    | Profit: 3,315,501   | Sales/Day: 215  
[2026-07-23 15:46:52] [FLIP] [Tier 5]  Menacing Shadow Assassin Cloak ✪✪ | Cost: 6,990,000    | Profit: 1,481,000   | Sales/Day: 210  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Necrotic Sorrow Helmet              | Cost: 4,999,997    | Profit: 4,850,003   | Sales/Day: 218  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Necrotic Sorrow Boots               | Cost: 3,899,999    | Profit: 1,507,651   | Sales/Day: 225  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Finn's Focaccia                     | Cost: 6,000,000    | Profit: 2,692,625   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Ancient Final Destination Leggings  | Cost: 2,100,000    | Profit: 1,643,000   | Sales/Day: 243  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Menacing Soulweaver Gloves ✪✪✪✪✪    | Cost: 8,299,999    | Profit: 3,950,937   | Sales/Day: 333  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Rosetta's Helmet                    | Cost: 999,999      | Profit: 18,700,000  | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Strong Dragon Chestplate            | Cost: 7,999,999    | Profit: 70,800,001  | Sales/Day: 280  
[2026-07-23 15:46:52] [FLIP] [Tier 4] ✿ Ancient Primordial Helmet ✪✪✪✪✪   | Cost: 37,809,999   | Profit: 60,690,001  | Sales/Day: 58   
[2026-07-23 15:46:52] [FLIP] [Tier 5] Mineral Talisman                    | Cost: 9,999,999    | Profit: 2,795,151   | Sales/Day: 134  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Ancient Necron's Chestplate ✪✪✪✪✪   | Cost: 37,700,000   | Profit: 26,325,000  | Sales/Day: 282  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Greater Spook Chestplate            | Cost: 1,400,000    | Profit: 7,957,500   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 1] Greater Spook Leggings              | Cost: 700,000      | Profit: 3,929,500   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 1] Pumpkin Minion Skin                 | Cost: 295,780      | Profit: 1,674,220   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Devour Ring                         | Cost: 12,000,000   | Profit: 2,578,000   | Sales/Day: 169  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Great Spook Staff                   | Cost: 4,000,000    | Profit: 1,319,000   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 1] Titanium-Plated Drill Engine        | Cost: 33,000,000   | Profit: 4,232,015   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5]  Fierce Shadow Assassin Chestplate | Cost: 9,300,000    | Profit: 1,731,999   | Sales/Day: 218  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Ancient Necron's Chestplate ✪✪✪✪✪   | Cost: 75,000,000   | Profit: 8,626,500   | Sales/Day: 282  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Potion Affinity Artifact            | Cost: 799,999      | Profit: 1,059,681   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] ✿ Ancient Maxor's Boots ✪✪✪✪✪       | Cost: 70,000,000   | Profit: 176,250,000 | Sales/Day: 264  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Starlight Wand                      | Cost: 2,000,000    | Profit: 1,940,000   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Ancient Necron's Helmet ✪✪✪✪✪       | Cost: 32,500,000   | Profit: 5,816,499   | Sales/Day: 176  
[2026-07-23 15:46:52] [FLIP] [Tier 4] Red Claw Artifact                   | Cost: 19,000,000   | Profit: 4,878,787   | Sales/Day: 86   
[2026-07-23 15:46:52] [FLIP] [Tier 1] Jinxed Voodoo Doll                  | Cost: 22,000,000   | Profit: 4,595,000   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 1] Gentle Ice Spray Wand               | Cost: 18,888,888   | Profit: 4,751,111   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 1] Placeable Fairy Soul                | Cost: 77,000,000   | Profit: 18,545,000  | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Fierce Skeleton Master Chestplate ✪ | Cost: 180,000      | Profit: 4,745,000   | Sales/Day: 338  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Spicy Earthen Blade                 | Cost: 4,000,000    | Profit: 94,591,997  | Sales/Day: 153  
[2026-07-23 15:46:52] [FLIP] [Tier 5]  Pure Shadow Assassin Leggings ✪✪✪ | Cost: 6,500,000    | Profit: 1,064,800   | Sales/Day: 212  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Intimidation Relic                  | Cost: 21,600,000   | Profit: 4,995,000   | Sales/Day: 119  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Scythe Blade                        | Cost: 9,700,000    | Profit: 1,331,999   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 3] Spicy Giant Cleaver ✪✪✪✪✪           | Cost: 6,330,000    | Profit: 13,370,000  | Sales/Day: 23   
[2026-07-23 15:46:52] [FLIP] [Tier 1] Tater Boots                         | Cost: 1,350,000    | Profit: 1,014,000   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Crimson Chestplate ✪✪✪✪✪            | Cost: 2,100,000    | Profit: 1,839,999   | Sales/Day: 215  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Heroic Silent Death                 | Cost: 299,999      | Profit: 1,660,151   | Sales/Day: 119  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Fierce Superior Dragon Boots        | Cost: 4,900,000    | Profit: 1,827,550   | Sales/Day: 130  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Corrupt Eye Guardian Skin           | Cost: 10,000,000   | Profit: 1,317,650   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 1] Fleet Jasper Drill X                | Cost: 78,000,000   | Profit: 12,620,000  | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Wise Yog Chestplate                 | Cost: 600,000      | Profit: 1,173,000   | Sales/Day: 141  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Smart Skeleton Master Boots         | Cost: 98,000       | Profit: 4,827,000   | Sales/Day: 116  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Pure Superior Dragon Helmet ✪✪✪✪✪   | Cost: 6,500,000    | Profit: 7,782,500   | Sales/Day: 135  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Tropical Fish Hat                   | Cost: 400,000      | Profit: 1,077,499   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Fierce Superior Dragon Chestplate ✪ | Cost: 8,000,000    | Profit: 5,346,750   | Sales/Day: 131  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Bingo Talisman                      | Cost: 83,599,999   | Profit: 15,984,585  | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Renowned Final Destination Chestpla | Cost: 27,000,000   | Profit: 6,675,694   | Sales/Day: 244  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Skull Minion Skin                   | Cost: 20,000,000   | Profit: 4,905,000,000 | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 4] Bustling Fermento Chestplate        | Cost: 31,000,000   | Profit: 3,450,375   | Sales/Day: 54   
[2026-07-23 15:46:52] [FLIP] [Tier 5] ✿ Ancient Necron's Leggings ✪✪✪✪✪➊  | Cost: 55,000,000   | Profit: 12,965,000  | Sales/Day: 293  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Moonglade Figstone Splitter ✪✪✪✪✪   | Cost: 30,000,000   | Profit: 20,235,000  | Sales/Day: 544  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Feather Artifact                    | Cost: 8,000,000    | Profit: 2,835,000   | Sales/Day: 319  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Ancient Necron's Leggings ✪✪✪✪✪     | Cost: 32,500,000   | Profit: 19,704,999  | Sales/Day: 293  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Necrotic Wither Goggles ✪✪✪✪✪       | Cost: 23,000,000   | Profit: 2,610,000   | Sales/Day: 124  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Ancient Tarantula Helmet ✪✪✪✪✪      | Cost: 12,500,000   | Profit: 1,290,000   | Sales/Day: 103  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Terror Chestplate ✪✪✪✪✪             | Cost: 760,000      | Profit: 1,209,015   | Sales/Day: 181  
[2026-07-23 15:46:52] [FLIP] [Tier 3] Submerged Magma Lord Helmet ✦       | Cost: 94,000,000   | Profit: 21,836,000  | Sales/Day: 27   
[2026-07-23 15:46:52] [FLIP] [Tier 5] Adaptive Belt ✪✪✪✪✪                 | Cost: 1,900,000    | Profit: 1,055,000   | Sales/Day: 348  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Candy Artifact                      | Cost: 9,400,000    | Profit: 2,420,000   | Sales/Day: 154  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Ember Rod                           | Cost: 15,800,000   | Profit: 3,801,500   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Fast Zombie Commander Whip          | Cost: 140,000      | Profit: 56,990,000  | Sales/Day: 130  
[2026-07-23 15:46:52] [FLIP] [Tier 4] Pitchin' Hellfire Rod ✪✪✪✪✪         | Cost: 228,700,000  | Profit: 135,750,000 | Sales/Day: 51   
[2026-07-23 15:46:52] [FLIP] [Tier 5] Moonglade Figstone Splitter ✪✪✪✪✪   | Cost: 36,580,000   | Profit: 27,445,000  | Sales/Day: 544  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Glacite Helmet                      | Cost: 989,999      | Profit: 1,472,501   | Sales/Day: 882  
[2026-07-23 15:46:52] [FLIP] [Tier 3] Blue Gift Talisman                  | Cost: 1,655,550    | Profit: 1,594,940   | Sales/Day: 21   
[2026-07-23 15:46:52] [FLIP] [Tier 2] Strengthened Mythos Belt            | Cost: 24,170,000   | Profit: 10,305,000  | Sales/Day: 9    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Fierce Final Destination Leggings   | Cost: 1,890,499    | Profit: 1,064,501   | Sales/Day: 243  
[2026-07-23 15:46:52] [FLIP] [Tier 4]  Spiritual Spirit Shortbow ✪✪✪     | Cost: 6,700,000    | Profit: 6,525,093   | Sales/Day: 45   
[2026-07-23 15:46:52] [FLIP] [Tier 3] Withered Halberd of the Shredded ✪✪ | Cost: 75,899,000   | Profit: 7,722,591   | Sales/Day: 38   
[2026-07-23 15:46:52] [FLIP] [Tier 5] Rapid Juju Shortbow ✪✪✪✪✪           | Cost: 22,912,841   | Profit: 17,472,159  | Sales/Day: 227  
[2026-07-23 15:46:52] [FLIP] [Tier 5]  Menacing Bone Necklace ✪✪✪✪✪      | Cost: 23,225,000   | Profit: 3,369,015   | Sales/Day: 219  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Jaded Boots of Divan                | Cost: 95,000,000   | Profit: 18,275,000  | Sales/Day: 185  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Jaded Leggings of Divan             | Cost: 99,000,000   | Profit: 19,199,015  | Sales/Day: 175  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Jaded Chestplate of Divan           | Cost: 97,000,000   | Profit: 26,125,000  | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 1] Diamond Hoe                         | Cost: 100,000      | Profit: 1,377,500   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Ancient Necron's Boots ✪✪✪✪✪        | Cost: 30,000,000   | Profit: 58,551,500  | Sales/Day: 179  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Jaded Sorrow Boots                  | Cost: 17,000,000   | Profit: 2,700,000   | Sales/Day: 225  
[2026-07-23 15:46:52] [FLIP] [Tier 3] Ancient Reaper Chestplate           | Cost: 21,987,654   | Profit: 56,812,346  | Sales/Day: 24   
[2026-07-23 15:46:52] [FLIP] [Tier 5] Blazing Titanium Necklace           | Cost: 12,500,000   | Profit: 4,235,150   | Sales/Day: 208  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Holly Dye                           | Cost: 6,800,000    | Profit: 1,517,340   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 1] Fleet Jasper Drill X                | Cost: 100,000,000  | Profit: 17,332,332  | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 1] Fierce Unstable Dragon Chestplate   | Cost: 1,780,000    | Profit: 1,174,999   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Crimson Helmet ✪✪✪✪✪                | Cost: 398,000      | Profit: 1,571,015   | Sales/Day: 188  
[2026-07-23 15:46:52] [FLIP] [Tier 3] Ancient Hot Crimson Chestplate ✪✪✪✪ | Cost: 17,000,000   | Profit: 33,592,970  | Sales/Day: 16   
[2026-07-23 15:46:52] [FLIP] [Tier 5] Epic Dreadlord Sword                | Cost: 13,000       | Profit: 98,578,997  | Sales/Day: 320  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Ancient Necron's Chestplate ✪✪✪✪✪   | Cost: 40,000,000   | Profit: 68,349,015  | Sales/Day: 282  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Epic Zombie Soldier Cutlass         | Cost: 15,000       | Profit: 103,723,788 | Sales/Day: 186  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Necrotic Wither Goggles ✪✪✪✪✪       | Cost: 25,999,999   | Profit: 131,600,001 | Sales/Day: 124  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Sharp Earthen Blade                 | Cost: 49,999       | Profit: 98,541,998  | Sales/Day: 153  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Hyper Young Dragon Chestplate       | Cost: 2,000,000    | Profit: 7,850,000   | Sales/Day: 135  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Legendary Dreadlord Sword           | Cost: 100,000      | Profit: 103,638,788 | Sales/Day: 320  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Fleet Titanium Drill DR-X355        | Cost: 67,000,000   | Profit: 13,770,000  | Sales/Day: 100  
[2026-07-23 15:46:52] [FLIP] [Tier 4] Pure Zombie Lord Helmet             | Cost: 7,000,000    | Profit: 8,267,499   | Sales/Day: 43   
[2026-07-23 15:46:52] [FLIP] [Tier 4] Giant Goldor's Chestplate ✪✪✪✪✪     | Cost: 33,330,000   | Profit: 3,706,000   | Sales/Day: 58   
[2026-07-23 15:46:52] [FLIP] [Tier 1] Freshly Baked Relic                 | Cost: 160,000,000  | Profit: 27,150,000  | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Ancient Necron's Boots ✪✪✪✪✪        | Cost: 29,400,000   | Profit: 29,700,000  | Sales/Day: 179  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Fierce Superior Dragon Chestplate   | Cost: 8,500,000    | Profit: 165,845,000 | Sales/Day: 131  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Rooted Peony Necklace               | Cost: 6,750,000    | Profit: 2,036,200   | Sales/Day: 158  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Spicy Ice Spray Wand                | Cost: 19,200,000   | Profit: 89,909,597  | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5]  Shadow Assassin Chestplate        | Cost: 6,900,000    | Profit: 1,275,500   | Sales/Day: 218  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Menacing Mythos Necklace            | Cost: 26,600,000   | Profit: 8,983,285   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Rabbit Hat                          | Cost: 99,000       | Profit: 1,871,000   | Sales/Day: 191  
[2026-07-23 15:46:52] [FLIP] [Tier 5]  Ancient Shadow Assassin Boots ✪✪✪ | Cost: 4,555,555    | Profit: 1,846,945   | Sales/Day: 228  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Hollow Boots ✪✪✪                    | Cost: 598,999      | Profit: 1,371,001   | Sales/Day: 115  
[2026-07-23 15:46:52] [FLIP] [Tier 4] Ancient Primordial Helmet ✪✪✪✪✪     | Cost: 23,000,000   | Profit: 27,235,000  | Sales/Day: 58   
[2026-07-23 15:46:52] [FLIP] [Tier 2] Loving Fiery Aurora Chestplate      | Cost: 80,000,000   | Profit: 11,463,289  | Sales/Day: 6    
[2026-07-23 15:46:52] [FLIP] [Tier 1] ◆ Turkey Rune III                   | Cost: 22,000,000   | Profit: 2,625,000   | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 1] Heroic Ice Spray Wand               | Cost: 20,000,000   | Profit: 89,109,597  | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Sharp Earthen Blade                 | Cost: 50,000       | Profit: 98,541,997  | Sales/Day: 153  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Ancient Final Destination Chestplat | Cost: 22,000,000   | Profit: 2,625,000   | Sales/Day: 244  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Hollow Boots ✪                      | Cost: 599,000      | Profit: 1,371,000   | Sales/Day: 115  
[2026-07-23 15:46:52] [FLIP] [Tier 2] Necrotic Hot Aurora Boots ✪✪✪✪✪     | Cost: 25,000,000   | Profit: 48,147,271  | Sales/Day: 6    
[2026-07-23 15:46:52] [FLIP] [Tier 3] Snowy Magma Lord Necklace           | Cost: 35,070,000   | Profit: 7,506,789   | Sales/Day: 25   
[2026-07-23 15:46:52] [FLIP] [Tier 5] Final Destination Boots             | Cost: 7,499,000    | Profit: 14,171,000  | Sales/Day: 246  
[2026-07-23 15:46:52] [FLIP] [Tier 1] Wise Yog Helmet                     | Cost: 600,000      | Profit: 11,219,999  | Sales/Day: 0    
[2026-07-23 15:46:52] [FLIP] [Tier 5] Final Destination Leggings          | Cost: 5,890,000    | Profit: 5,634,500   | Sales/Day: 243  
[2026-07-23 15:46:52] [FLIP] [Tier 5] Fast Zombie Soldier Cutlass         | Cost: 111,000      | Profit: 103,627,788 | Sales/Day: 186  
